Componente 1,Componente 2
1.3083825,11.581283
1.3817492,11.561676
1.4052389,11.578715
2.106682,12.591571
2.107294,12.651343
2.2158542,12.637598
2.5630736,12.526572
2.8847075,12.597967
2.925229,12.608662
2.9261007,12.610087
2.9639232,12.578005
2.9374754,12.662514
2.9445875,12.620516
2.9595304,12.605374
2.8951347,12.669874
2.8224378,12.747026
2.7214189,12.783953
2.7925093,12.758649
-2.1470256,9.25222
-0.39057198,4.088798
-0.41035143,4.1415634
-0.16625041,4.1404634
-0.3756568,4.101259
-0.29371595,4.0733857
0.31469974,3.94494
0.46620104,3.918153
0.4191146,3.901409
0.42983803,3.8905501
0.36975965,3.873744
0.2896889,3.839869
0.37313268,3.9216938
-0.11675135,4.147652
-1.2144924,5.0727415
-0.18453838,5.6963058
-0.24597353,6.661954
-0.20119998,7.658385
-1.3547941,4.9887156
-0.29868063,4.205424
-1.5810411,5.029579
-1.7840137,4.4679585
-1.7105166,4.277868
-1.7437783,4.325953
-1.7118095,4.300368
-1.8858856,5.485763
-1.8407314,5.512039
-1.7754464,5.461711
-1.7912532,4.398513
-2.0031292,3.807769
-1.5967878,3.7261128
-1.8735224,3.7648985
-1.4161537,3.7650752
-1.3068817,3.7846203
0.3316018,3.843889
0.30104116,3.8686478
-0.023421103,4.140408
-1.58551,4.4055676
-1.4867635,5.2380013
-1.6220583,5.108644
-1.9097141,5.14332
-1.5065637,6.140077
-1.8789761,5.2718506
-2.472299,5.375057
-2.8572261,4.6794267
-2.7203453,4.766507
-2.0737557,4.6581874
-2.9275064,4.8030825
-2.9866965,4.981056
-3.0557966,5.3583593
-2.111429,5.4231563
-2.8462543,5.8943105
-2.6039882,6.255557
-2.4755144,6.3397818
-1.8097526,6.6199775
-1.19187,6.6432543
-1.0643287,6.6201925
-1.0850216,6.584519
-1.0780733,6.573685
-1.0062959,6.6597457
-0.85747135,6.757533
-0.9469277,6.756668
-0.9937672,6.7001476
-0.9939648,6.718946
-0.4645882,7.7928596
-0.99687856,6.789329
-0.91998947,6.7369566
0.9583281,7.0201883
0.9543788,6.9763093
0.9609361,6.944441
0.86209935,6.9321194
0.9557362,7.021905
0.99132735,7.134668
1.2804878,8.195297
1.4207745,8.430216
1.3884226,8.563699
1.3596137,8.608204
1.3891019,9.040651
2.3020377,10.617959
2.460509,10.879782
2.4518623,10.87015
2.5152748,11.017214
2.5392697,11.036756
2.5392566,11.100349
2.6382859,11.087537
2.6453474,10.989004
2.649038,11.064054
2.5830922,11.026036
1.4151752,8.9283285
1.509051,9.183249
3.573862,6.999806
-1.0904788,4.5491233
-1.1707056,4.6413493
-0.33623952,4.754765
-0.54255956,5.264309
-0.4542164,5.705972
-0.42379504,6.672458
-0.22009768,8.081857
0.3442455,8.760589
0.26048756,8.900738
0.08911903,6.5582495
0.22506198,5.8287807
0.2605582,5.3362446
1.0274346,4.123989
1.4699223,4.114316
1.5181912,4.1041884
1.5183742,4.0927553
1.5589674,4.119003
1.6073177,4.285445
1.1582118,5.0298457
0.897007,5.3054957
0.16143233,8.665607
0.324862,8.768065
0.7253513,9.093417
0.74109083,9.206343
0.7635099,9.337748
0.82507366,9.197512
0.94005084,9.161319
1.6604841,10.536017
0.30361843,11.013176
0.356444,11.184299
0.4275441,11.497019
0.48123014,11.511856
0.8172817,11.12763
1.2661964,11.476782
1.2570761,11.393325
1.2287077,11.228185
1.2230321,5.475461
3.0320084,4.2243915
3.1173992,4.14234
4.427796,4.585235
4.534738,5.057955
2.4977698,4.332462
2.3202412,4.2767777
2.1576257,4.2535267
1.7461201,4.1912584
1.1561296,4.036598
1.0770859,4.020172
1.0260395,4.022018
0.877167,4.0017095
0.76814926,3.991168
0.44558534,3.8915997
0.266074,3.8407376
-1.5103301,3.6335816
-1.7397238,3.4872725
-1.7125274,3.544205
2.3699894,4.7379866
-1.8603879,3.5711236
-1.897685,3.5024295
-1.8648564,3.519269
-1.8047954,3.5292892
-1.7376617,3.5133796
-1.7103646,3.540398
-1.6944878,3.5941062
-1.6939136,3.5159771
-1.7269663,3.4461148
-1.7890162,3.478835
-1.7626499,3.4858887
-1.8266017,3.458157
-1.8538207,3.496983
-1.925066,3.500973
-1.9465222,3.5096476
-1.9758995,3.5279849
-2.1644096,3.7631085
-2.2309492,3.893008
-1.992019,6.352962
-2.0502582,6.526036
-1.8814794,6.732848
-1.9345958,6.720903
-1.8967927,6.7668605
-1.8312268,6.9321675
-1.8153669,7.102123
-1.6673231,7.8183565
-1.9221944,5.9943323
-2.2363012,3.8902323
-2.2365272,3.8418965
-2.159135,3.879367
-2.040058,3.908938
-2.0461261,3.906086
-2.008084,3.9164143
-1.8960818,4.0360694
-1.8469623,4.3145647
-1.8948511,6.2136145
-2.1163573,8.092388
-2.2380102,8.327608
-2.0708063,8.300415
-1.551353,8.250192
-0.10747297,10.933214
-0.044121087,10.970401
-0.070314206,11.08451
-0.37036228,11.544274
-0.35422397,11.665872
-0.27141955,11.662605
-0.22998464,11.709145
0.018212004,12.013089
0.1100303,12.221785
0.2417887,12.4056635
-0.35574257,12.820731
-2.396955,9.367076
0.63850516,10.802841
0.6306308,10.740564
-0.12902658,7.8396416
0.6274115,10.681729
0.62392336,10.720961
0.658381,10.790855
0.63972396,10.926149
0.710989,11.435703
1.3291558,13.1318865
1.3197769,13.295902
1.3102463,13.394225
1.1948612,12.794966
0.22791424,11.26536
0.22657908,11.2993355
0.86424047,12.662092
0.8899115,12.699107
0.8840834,12.675982
0.8966153,12.648764
0.8696563,12.632846
0.97101146,12.657592
1.0306289,12.97885
1.1591326,12.7001095
1.2659726,12.713539
1.3787427,12.881452
1.6867883,13.140793
1.9071035,13.041562
1.8618042,13.261131
2.0917294,12.858413
2.0570145,12.815562
2.020416,13.034765
1.892058,13.509054
1.7027692,14.213592
1.6784563,14.285234
1.7093493,14.319974
1.6407934,14.348752
1.7292196,14.539105
1.6742988,14.770064
1.6908786,14.543291
1.6194494,14.419577
1.5634451,14.357395
1.5577459,14.324407
1.4111296,14.278933
0.733541,13.771564
0.74769723,13.681744
1.8832304,13.203952
1.9916991,13.090556
2.0758033,12.958394
2.2725155,12.835307
2.5399055,12.596853
2.6385589,12.440913
2.5849257,12.442234
2.6683388,12.430971
2.6465058,12.457313
2.667653,12.429145
2.5468454,12.540761
2.1158638,12.752974
2.0171406,13.02985
1.9354784,13.149814
1.882235,13.200251
1.9127868,13.158571
1.8862804,13.114735
1.899099,13.140495
1.834699,13.208234
1.7184601,13.377087
1.6731268,13.447767
1.6535249,13.468173
1.6792022,13.4511795
1.741986,13.426743
1.8326051,13.420728
1.9837083,13.420808
2.3525698,12.473932
0.22518979,7.865614
0.17927106,3.8969374
0.56754476,5.4529314
0.63321424,4.318588
0.030428985,3.7173393
-0.057246864,3.723036
-0.23604505,3.7747958
-0.7348305,3.9371033
-1.5100298,4.229535
-1.6860352,4.224831
-2.0548747,3.9949188
2.3077435,4.7208533
-2.791684,3.8046303
-2.8211875,3.8447843
-2.9507313,3.8507795
-3.1140394,3.9103408
-3.2508683,3.9685361
-3.508022,4.134566
-3.5447552,4.1809726
-3.6688113,4.355648
-3.6563952,4.331483
-3.6110132,4.200279
-3.6527674,4.197001
-3.5883343,4.1998434
-3.5673256,4.1871076
-3.539876,4.175662
-2.36844,5.499669
-3.1355,4.4206443
-3.4157054,4.160721
-3.4454236,4.1922917
-3.4658318,4.203545
-3.508964,4.2332563
-3.527958,4.250882
-3.523925,4.306776
-3.5516796,4.3249063
-3.5802376,4.2774134
-3.6119769,4.3060474
-3.5894156,4.3132224
-3.6194441,4.336158
-3.7483513,4.5353966
-3.1901536,5.9039087
-2.2711058,7.0731373
-2.202301,7.1823034
-2.1460927,7.259393
-1.6866252,7.769481
-1.4450706,7.976942
-1.4985116,7.700174
-2.312368,5.020502
-1.9779664,4.1419983
-2.0533738,3.9442143
-0.24589814,5.708468
-0.7826826,5.035429
-0.34947127,4.3578734
-0.38648006,4.3403654
-0.24994212,4.41278
0.23786257,5.43917
-2.0249457,9.210566
-2.015984,9.284118
-1.9691523,9.366946
-0.39232036,9.201125
-0.33591697,9.269545
-0.27614295,10.916182
0.18904155,11.969363
-0.0780229,11.644771
-0.42065468,11.129705
-0.50519514,10.739917
-0.5488609,10.658763
-0.5683296,10.631099
-1.1293898,7.567237
-1.3178085,6.101955
-1.3749146,5.255303
-1.1416354,4.108519
-0.953074,4.040183
-0.7390529,3.9515977
0.09196459,5.5613894
-0.486139,4.213773
0.027419973,3.7189572
0.36193547,4.5246143
0.3425831,4.6745844
0.29763296,5.3152084
0.34551996,5.6553693
0.25592142,6.40828
0.0992112,6.614621
-0.11000973,8.830722
0.5051678,9.891451
0.4771414,10.001217
-0.07322961,9.246171
-0.05718427,9.394018
0.1870674,10.411247
0.30333903,10.732498
0.25339407,10.717768
0.30282652,10.924181
0.3479611,10.927707
0.63011634,11.10069
0.67525274,10.643204
-0.90947527,9.161151
-0.6355792,9.10087
-0.25323144,8.9904175
-0.17847662,9.007117
-0.18141116,9.003641
-0.2075289,9.003709
0.12601832,8.713492
0.15555109,8.714433
0.25635156,8.746727
0.3184637,9.002193
0.38414204,9.554676
0.5522194,10.266919
0.61067325,10.581459
0.68503606,12.07634
0.64556646,12.047742
0.8038347,12.854555
0.61721414,12.04836
0.451638,11.338728
0.42665783,11.412519
0.38889137,11.459529
0.3472084,11.485177
0.4769694,12.021247
0.46013802,11.785655
-0.21857704,7.1412663
-0.60049814,5.107833
0.076353826,4.4085565
0.08153165,4.049964
0.0107210465,3.761143
0.030296301,3.7154315
0.035144933,3.718909
0.050500974,3.7671618
0.31832924,4.362586
0.38187325,5.7732487
0.40105042,6.250022
-0.09436514,8.054372
-0.19650464,8.871473
0.00942287,9.949505
1.0744538,10.709143
0.6005363,10.555249
-0.007690011,9.680796
0.1808565,9.159575
1.6384075,10.422914
0.3557881,8.860131
0.26900813,8.928366
0.115441896,9.284748
0.09436139,9.470399
0.26564324,10.336232
0.30733833,10.644948
0.39393145,11.025223
0.6015892,11.178855
0.978032,11.40689
1.1769718,11.582994
1.213368,11.518506
1.280901,11.277276
1.2366314,11.470567
0.7778367,12.80296
0.7514021,12.952799
0.7808178,13.132622
0.8708307,13.403688
1.1729587,13.722418
0.9889787,13.520499
0.73370045,13.273998
0.68840224,13.142518
0.51295847,13.0253
0.39631036,12.934912
0.41092193,12.948048
0.2884721,12.967712
2.2818565,10.069469
1.9461552,10.088622
0.3123606,12.2848835
0.28788385,13.073572
4.030883,6.000052
4.1303144,6.0482917
4.1611037,5.9995356
4.244124,5.8328223
4.1072745,5.301079
4.180163,5.305763
4.605705,6.4664974
4.599019,6.3972564
4.5695853,6.382009
4.573201,6.41634
4.5648313,6.5928736
4.5807395,6.950786
4.6122484,6.9904575
4.403049,11.2442465
4.460662,11.277688
4.452188,11.228893
4.5087514,11.368377
4.925745,11.849396
2.202597,11.657532
4.963558,11.664384
4.947404,11.67672
4.932199,11.651379
4.920208,11.627178
4.959006,11.690142
4.993633,11.868155
4.97807,11.97092
5.1123,12.088954
5.2971597,12.470055
5.528791,12.77709
5.6137714,12.887632
5.633572,12.906218
5.610742,12.9676285
5.6195855,13.038524
5.409947,13.209155
3.5818458,14.182964
3.5279465,14.204563
3.4876232,14.241448
3.4824858,14.2163315
3.4693573,14.245336
3.4334965,14.256496
3.472189,14.262375
3.5153754,14.236176
3.503637,14.222442
3.5024605,14.206758
3.4950383,14.199613
3.4943159,14.180088
3.5032063,14.0760145
3.4925916,11.672067
4.1257634,8.977659
4.006619,8.579838
4.0488896,8.440493
4.1388426,8.473238
4.215673,8.506439
4.19388,8.384552
4.281776,8.472064
4.3172607,8.600705
4.401342,8.606315
4.3826404,8.544155
4.6215696,6.981961
4.5071154,7.0670624
3.6874752,7.0608025
2.2901888,6.5685515
1.0268887,5.1124196
1.0455234,5.2328935
0.8155399,5.0224323
0.81372356,4.980565
0.81452394,4.9796953
0.75973815,4.922907
0.7919001,4.998934
0.852499,5.298292
1.0404999,6.348423
1.0561535,6.450181
1.1005551,6.345823
0.9625527,5.4025507
1.6813152,4.9162683
2.5387444,4.55079
2.8975956,4.6481466
3.1848948,4.71347
3.1869423,4.6999836
3.3570006,4.8672
4.6064534,6.002458
4.7335873,6.2153254
4.7332735,6.342447
4.4316797,8.961576
4.5639706,9.816639
4.7046466,10.661737
3.5765347,10.332844
3.6990175,10.475597
3.5007505,10.395689
2.21615,9.839768
2.2431495,9.702875
2.23808,9.828283
2.2866323,9.966302
2.477795,10.018968
2.943228,10.133899
3.1415951,10.11979
4.421918,9.739114
4.359975,9.52206
4.5071335,9.728545
4.228692,6.027691
4.228711,5.9849553
4.2898717,6.022255
4.3872414,6.1096015
4.551569,6.345716
4.519878,6.2740016
4.569907,6.413035
4.6475697,6.601392
4.5687976,6.713621
4.5951285,6.9044747
4.6390886,10.810017
4.73797,10.781597
4.723681,10.632926
3.3282712,8.06919
3.5166914,7.5999503
3.4628072,7.7156773
3.857624,5.764178
3.9145105,5.863979
3.9361596,6.003238
3.9527395,5.9545884
3.8783937,5.848792
3.106331,4.755629
4.0406365,5.1725717
4.106486,5.167889
4.093385,5.1401396
4.1215386,5.189456
4.1386366,5.169366
4.132903,5.186657
4.2024956,5.1500616
4.3296485,5.8840837
4.2622232,5.9906034
4.22014,5.9975386
4.250234,6.0585666
4.517493,9.763995
4.528295,9.825473
4.564427,9.851739
4.5408688,9.7737465
4.3292956,6.0726104
3.844354,5.662486
2.7945375,4.621639
2.6649218,4.5984173
2.5916677,4.5680885
1.610665,4.2529907
1.7282697,4.190676
1.676802,4.139055
1.7303003,4.061466
1.9943137,3.9191046
2.1491747,3.8251202
2.1793866,3.8419344
2.1948638,3.828082
2.1998894,3.816204
2.2133162,3.830578
2.1876936,3.83735
2.176329,3.8408594
1.9772394,4.0987644
1.8742194,4.886175
1.1183807,6.304601
1.5867887,5.6629443
1.4657571,5.576478
3.9018426,5.88127
3.818621,5.531356
3.7823553,5.4810114
1.1836778,4.1251774
0.810028,4.04494
0.752284,3.995141
1.0116456,4.063052
-2.029332,4.182204
-2.0319767,4.2404227
-2.1147351,4.2314553
-2.0187843,4.105784
-1.820197,3.9270113
-0.59379697,3.5720696
-0.3475398,3.5235229
-0.30507267,3.5773768
-0.27668822,3.60911
-0.14771767,3.6943057
-0.07192556,3.710745
-0.06268232,3.7733095
0.294421,4.060712
3.7707205,6.2142863
3.5879216,6.898861
3.339294,7.1448836
2.4224503,7.5881505
2.2560747,7.8653836
2.1307771,7.9227123
2.0503135,8.1642
2.003098,8.305268
2.0159557,8.383179
1.9555459,8.356661
1.9503548,8.358244
1.9291545,8.374366
1.9703451,8.456879
-0.5711985,9.091599
-0.49139598,9.011946
0.55768967,6.564499
-0.06104654,3.7735505
-0.18114758,3.6398966
-0.18024741,3.6162858
0.040912457,3.7831204
-0.10472008,3.703486
-0.17209679,3.5250888
-0.011143072,3.7585855
0.1514085,3.9348326
0.21203034,4.030391
0.3474759,4.311178
0.41118935,4.420546
0.4287155,4.464264
1.8663466,8.258766
1.9230618,8.413008
2.3121521,9.055452
-0.60546666,13.186851
-0.4114735,11.7505665
-0.5093072,11.101809
-0.575475,11.10781
-0.58791345,11.111838
-0.5191477,11.223861
-1.5561125,10.008049
-1.6725461,10.050198
-1.844417,10.018913
-1.900301,10.026224
-1.9989012,10.040399
-2.0722387,10.042121
-2.0585263,10.051797
-2.073808,10.046061
-2.0235195,10.046902
-2.0192513,10.043877
-1.9887933,10.044704
1.3754826,11.033148
1.2439986,11.246104
0.92327076,12.054284
0.9308612,12.048552
0.695955,12.157424
0.7364663,12.3112755
0.6090864,12.183429
0.4509199,12.13195
-0.40503892,11.67388
-0.3225053,11.941842
-0.56764007,11.584657
-0.5681573,11.580611
-0.5090348,11.664236
-0.15953615,12.451347
1.182096,12.8189535
1.451247,12.912298
1.5617152,12.964068
1.5965849,12.92851
1.6709756,12.926706
3.9015343,8.055855
3.9270003,8.006068
3.9292147,8.002064
3.9335034,8.012041
3.926194,8.01561
3.522079,8.787708
3.4829211,9.0250845
3.4587297,8.853053
3.4641428,8.737376
3.3935537,8.758267
3.3896766,8.818929
3.3989599,8.898713
3.4050536,8.845747
3.384815,8.827532
3.2284393,9.861793
3.3568316,10.218275
3.5757425,10.885756
3.615969,10.789397
3.5743523,10.330126
3.4356637,8.895042
3.5543952,10.601411
3.5019822,8.884636
3.909364,8.012056
3.9288452,8.0014105
3.9196367,7.993381
3.9477057,8.0025215
3.9285028,7.9869246
3.9539003,8.032281
3.9471748,8.014232
3.9498272,8.003172
3.9280283,8.019806
3.9356468,7.9686637
3.9465976,7.9680085
4.2704816,6.676267
4.24979,6.658568
4.2450333,6.671584
4.275662,6.66106
4.299506,6.8005495
4.204114,6.87344
2.2891753,7.6877327
2.8468091,9.031045
3.6973176,9.952205
3.7838717,10.159156
3.6843357,9.701084
3.6899118,9.642427
5.562051,8.631735
5.5909314,8.628413
5.609911,8.585147
6.0006804,8.640243
6.026728,8.704277
6.002367,8.743302
6.051148,8.931795
6.085597,8.947955
6.1235104,8.956919
5.98618,8.861251
6.3154707,8.059009
6.4170203,7.8039527
6.3835125,7.780282
6.384213,7.7399354
6.382241,7.7856245
6.2931685,7.858333
5.8998575,8.547619
5.845709,9.455457
5.4735775,11.259947
4.8025556,5.8668523
4.8142476,5.535948
4.8044705,5.352926
4.76544,5.761517
4.346947,5.511473
6.064234,5.228734
6.1102858,5.1916237
4.3584247,5.520052
4.556789,5.7142897
5.0028267,5.494793
5.0377603,4.729535
4.7457385,4.483006
4.715822,4.491361
4.65254,4.8449574
4.3702874,5.779809
4.8232465,7.8302827
5.1422944,7.1787753
5.2170396,7.358253
4.4795594,8.952156
4.393617,8.926206
4.3562064,8.900906
4.3664594,8.899906
4.341598,8.905235
4.386957,8.939017
4.3764553,8.907281
4.538054,8.970142
5.04938,10.228077
5.5808887,11.949824
5.550761,11.9404335
5.5590005,11.953002
5.853376,11.927338
6.43931,11.995065
4.817609,5.96786
4.9676385,6.055274
4.829966,5.9577303
4.803318,5.9302306
4.7436776,5.90099
4.742423,6.1377873
5.5903997,11.9593115
5.713224,12.028429
5.695589,11.960631
5.676755,11.969261
5.6460433,11.899282
5.6687913,11.811616
5.695703,11.823798
5.8544936,11.661855
5.7497344,11.701361
5.736156,11.686385
5.6927805,11.751617
5.6491814,11.87569
5.638408,11.944675
5.6323814,11.9828
6.013831,12.008423
6.7841196,12.076857
6.9299345,12.096842
7.1049943,12.141652
7.282869,12.164857
7.3603587,12.263852
7.3340054,12.219376
7.2647724,12.153578
6.9616723,12.083001
6.629977,12.1577835
6.0822706,12.287541
6.8966403,12.101655
7.143674,12.068622
7.255066,12.016897
7.282631,12.02928
7.423146,12.074754
7.438075,12.028158
7.397147,12.010124
7.445047,11.95372
7.3312907,11.902393
3.8155828,11.729014
3.8319328,11.649902
3.4955742,11.924372
10.622826,3.6874297
3.679327,11.791834
3.7162857,11.689529
3.6895661,11.752716
5.919558,8.524689
5.8093257,8.393535
4.9209533,6.944969
5.3520055,8.468787
5.198642,8.499582
4.507161,8.661117
3.9033482,8.793385
3.8333502,7.2901387
3.7759302,8.855902
3.2615933,8.285352
3.1764693,8.194686
3.0582786,8.106433
3.148371,8.196664
3.3903408,8.867123
3.728763,9.36702
3.318324,8.687437
3.0203235,8.098375
3.0956538,8.172188
3.209413,8.251896
3.3447087,8.3477745
2.456211,6.938437
3.523377,8.743854
1.8716134,4.7659473
1.8800495,4.685892
1.9756805,4.7286057
2.0166743,4.819704
2.1241791,4.8729243
2.1613083,4.970896
5.344232,6.3130236
5.382766,6.3064766
5.3327494,6.4585433
5.247945,6.857812
5.2522206,8.168824
5.389012,6.9894104
9.938922,4.6045637
10.592588,3.6856847
10.621397,3.5930731
10.560717,3.8069708
9.971745,4.6209135
9.9041815,4.6703215
7.855923,4.9126954
7.797686,4.959889
7.814904,4.9572735
7.807299,4.94899
7.8266335,4.9616485
7.8231063,4.897323
7.8215384,4.783232
7.7966943,4.698962
7.807972,4.6910486
7.798951,4.6831045
7.7897825,4.670135
7.8120785,4.697107
7.757928,4.717243
7.726339,4.7270713
7.7105446,4.7992005
7.6764402,4.702358
7.6435866,4.682139
7.6464195,4.66268
7.629711,4.6756253
7.5788803,4.757424
5.5464234,6.2312226
5.4906363,6.1950693
5.4873214,6.1963234
5.4621143,6.166191
5.4376874,6.216991
5.437561,6.2666907
5.438002,6.2507954
5.372066,6.2248893
5.1340013,4.433794
5.109408,4.460738
5.2130356,4.4735546
5.3043604,4.5975456
6.3151155,6.421395
6.305401,6.400364
6.2608337,6.3408456
6.277751,6.425911
6.2458835,6.4946156
6.2663903,6.7900486
6.1607294,6.511804
5.9038167,6.4904265
5.464191,6.2538047
5.3918366,6.243828
5.3799953,6.240897
5.4057612,6.286208
5.384585,6.3151
5.4138675,6.267861
5.4045863,6.2563014
5.419914,6.269472
5.394862,6.2750444
5.4299417,6.260533
5.4756145,6.2863827
5.814089,6.509141
5.945888,6.6085377
6.075047,6.548585
6.303709,6.4641256
6.464061,6.4196954
6.499026,6.4075847
6.516826,6.4126434
6.507453,6.388241
6.508082,6.4082193
6.3895226,6.8083186
6.4044223,6.833459
6.383773,6.9087205
6.369265,6.886987
6.374035,6.9545417
6.374742,6.9227195
6.3479676,7.0177093
5.758459,8.763554
5.7238874,9.096091
5.2941613,10.325193
6.744701,10.852863
5.25931,10.499574
5.3112144,10.654829
5.512604,9.018519
3.32484,4.376289
4.071549,4.8685565
4.2208223,5.0306163
4.10365,4.918654
3.9258282,4.4543195
3.9037168,4.4023943
3.8378358,4.325041
3.8048942,4.3504972
3.7635818,4.3486075
3.6303854,4.3480134
3.3479524,4.3206325
1.9065249,4.278887
0.9492084,4.3492365
0.720214,4.354914
0.43335646,4.2560735
0.19188993,4.216073
-0.04704828,4.137801
-0.06064547,4.109151
-0.1755972,4.0586796
-0.2587487,4.046554
-0.32974586,4.0389237
-0.42091715,4.0219636
-0.40556356,4.0434713
-0.40887746,4.0590076
-0.37774426,4.129638
-0.3191354,4.2411175
-0.34127852,4.010238
-0.32325283,3.8315718
-0.3594912,3.7220938
-0.36300993,3.6363928
-0.2679806,3.4842126
-0.2385319,3.467181
-0.24687344,3.467677
-0.24110757,3.508981
0.26908156,4.092391
0.32272774,4.154439
0.27455348,4.103331
0.30159086,4.1369677
0.33098143,4.22139
0.35311413,4.2940817
0.35697553,4.355706
1.4254017,7.3272796
0.16718423,6.4288754
-0.2502644,4.3831997
-0.26052842,4.534817
-0.34609416,4.426601
-0.32860172,4.5633245
-0.17925023,4.6626625
-0.23019214,4.4837384
-2.6921368,10.002316
-2.6491108,9.99837
-2.617187,10.001289
-0.29748756,3.6028495
-0.28239098,3.5275426
-0.24582623,3.485432
-0.054617725,3.7019944
0.102575004,3.8046079
0.13066083,3.9093034
0.21503916,4.015459
0.2840311,4.0700736
0.31843644,4.1198254
2.1027546,7.3944826
2.0747278,7.4469585
2.0312166,7.4539914
2.043339,7.503927
2.099801,7.559774
2.1422567,7.6626534
2.6498458,8.870371
2.683896,8.914167
2.6684685,9.027803
2.6897235,9.041648
2.8620782,9.216969
2.8700907,9.245482
3.1538582,9.434504
3.386101,9.512714
3.4286854,8.80229
3.9757829,6.7607913
4.173591,6.718821
3.996164,7.9886746
3.9934723,8.033266
4.084952,8.177613
4.0200644,8.269567
4.0257945,8.333916
4.0132627,8.377691
3.8633456,8.752223
3.7394812,9.217223
3.57628,9.723502
3.590388,9.822162
3.5730672,9.834276
3.5818548,9.824868
3.5689497,9.794357
3.573327,9.866621
3.464787,10.227906
3.586167,9.917463
3.5704026,9.998167
3.5270212,10.089629
3.5531697,10.3366375
3.7298515,10.734444
4.009816,11.058349
4.11894,11.104209
4.2750244,11.187415
4.278638,11.275463
4.0338163,12.411706
6.3185554,7.4892545
6.307136,7.37231
6.3799877,6.973003
6.31062,7.022917
4.0447216,12.391412
4.0000553,12.478605
4.025886,12.503712
3.9363241,12.516292
3.9657962,12.491144
3.9392395,12.468509
4.8428836,12.079478
4.9123144,11.979995
4.9673862,12.071584
4.9553556,12.07503
4.977703,12.068475
4.9968367,12.053854
5.110477,12.0499115
4.933821,12.04929
4.777936,12.078696
4.6977615,12.070392
4.6914682,12.092476
4.0758047,12.411602
5.924635,8.39273
6.321671,7.0518126
6.36301,6.887424
6.334517,6.9094467
6.359557,6.8475995
6.3699193,6.4653277
5.702228,6.273282
4.6990094,8.805775
4.988164,10.30944
4.335129,9.837351
6.0052404,6.4737134
5.5557575,8.761377
4.9689083,9.738618
5.0030627,10.392799
3.9182372,11.941278
3.245302,13.065628
3.24239,13.220774
3.2316349,13.181961
3.2321105,12.991974
3.023169,12.559317
2.8757436,12.348183
2.9781783,12.27833
5.827461,8.581183
6.407293,7.298296
6.421825,7.230125
6.440904,7.128728
6.4895134,6.9928894
6.5163193,6.8351192
6.430144,6.967054
6.59423,7.0645027
5.8543634,8.575272
5.820431,8.659259
5.708024,8.656856
10.600317,3.6204224
11.158651,2.3249178
10.252957,3.9498632
3.4513624,6.444681
3.472059,6.5060253
1.4043969,4.7607036
1.2467943,4.703998
1.1425183,4.6394143
1.027465,4.606808
1.0717605,4.5790386
1.12682,4.5927973
1.0439328,4.505985
1.0382909,4.413263
1.2321059,4.2384887
1.3823209,4.0713334
1.5014051,3.8934886
3.9466898,5.4466767
1.5286633,3.6731727
1.5613494,3.552806
1.5478088,3.5243776
1.5568833,3.4983304
1.5451963,3.4838507
1.5422735,3.4757032
1.5346622,3.4654005
1.5424776,3.477953
1.5410634,3.4716864
1.5375528,3.4685717
1.5312941,3.4948409
1.5323267,3.47787
-3.1209974,9.97318
1.5034252,3.618535
1.5644495,3.490429
1.550722,3.4781673
1.5491732,3.4869432
1.5529765,3.4985733
1.5796415,3.5722551
1.6253108,3.6609204
1.6864748,3.7337334
2.7087724,4.7328205
2.7183788,4.7312155
5.429995,5.085398
5.5193615,5.0674033
5.6440096,5.06808
5.7206106,5.2562704
5.9809623,6.1373134
5.8902497,6.1378098
5.8255157,6.1508813
5.7574654,6.2543025
5.5304565,6.3167634
5.104852,7.4683485
4.85325,9.116082
4.9935455,9.503931
5.0278597,9.500912
5.022019,9.461195
4.965096,9.415618
4.99568,9.467597
4.9808164,9.461441
4.884961,9.344144
5.48507,7.3239355
5.5862017,7.243747
5.9845877,7.0860624
6.30857,6.697915
6.374524,6.5490775
6.5079255,6.485668
6.547332,6.5080833
6.809825,5.2858453
6.8042965,5.3350754
6.771362,5.4110856
6.801543,5.4155436
6.7081723,5.7433376
6.564754,6.526193
6.580992,6.533762
6.6443434,6.7549825
6.3774085,8.962573
6.9105134,9.592412
6.9563794,9.743744
6.929178,9.78424
7.108115,9.636678
7.079701,9.638991
7.139284,9.573541
7.147738,9.546059
7.0572104,9.687713
6.305231,10.74554
6.374013,10.896028
6.539857,11.021246
6.5215683,11.010264
6.572532,11.110924
6.5954003,11.123611
6.6333337,11.094522
6.7689924,10.132405
11.374251,9.001032
7.1318517,11.871206
4.365609,5.5172067
11.748181,10.722881
4.354337,5.4978266
4.564992,5.7276125
4.5662255,5.740612
4.5048904,5.692132
4.6139402,5.785266
4.511013,5.6882043
4.624236,5.838251
3.7182279,5.2414536
2.5347617,4.29735
3.1406884,4.2987447
3.2111552,14.25321
3.1119359,4.320588
3.1225116,4.2645526
3.165129,4.2655177
3.1949563,4.2554164
3.2699742,4.352973
4.113251,3.9168475
4.3973055,3.938186
4.456802,3.91889
4.5188665,3.912648
4.590393,3.9536538
4.6633763,3.9885721
4.9147997,4.7605357
4.893392,5.0792217
4.9394464,5.4024014
4.899892,5.6544623
4.95755,6.3350706
5.0015383,6.4500246
5.004863,6.498407
4.9849024,6.4558697
4.989077,6.4862237
5.005573,6.558689
4.9783835,6.4880304
