stationId,latitude,longitude,year,month,day,wd,WSPM,AQI,Notes
gucheng,39.9144,116.1841,2015,12,20,128.44,0.45,5.0,Urban
gucheng,39.9144,116.1841,2015,12,21,165.0,0.65,5.0,Urban
gucheng,39.9144,116.1841,2015,12,22,113.44,0.65,6.0,Urban
gucheng,39.9144,116.1841,2015,12,23,163.12,0.72,6.0,Urban
gucheng,39.9144,116.1841,2015,12,24,165.0,0.99,4.0,Urban
gucheng,39.9144,116.1841,2015,12,25,174.38,0.94,6.0,Urban
gucheng,39.9144,116.1841,2015,12,26,164.35,1.15,6.0,Urban
gucheng,39.9144,116.1841,2015,12,27,139.69,0.86,2.0,Urban
gucheng,39.9144,116.1841,2015,12,28,191.25,0.73,4.0,Urban
gucheng,39.9144,116.1841,2015,12,29,195.0,0.59,6.0,Urban
gucheng,39.9144,116.1841,2015,12,30,205.31,1.55,2.0,Urban
gucheng,39.9144,116.1841,2015,12,31,197.81,0.73,3.0,Urban
gucheng,39.9144,116.1841,2016,1,1,163.12,0.77,5.0,Urban
gucheng,39.9144,116.1841,2016,1,2,164.06,0.78,5.0,Urban
gucheng,39.9144,116.1841,2016,1,3,130.31,1.02,6.0,Urban
gucheng,39.9144,116.1841,2016,1,4,82.5,2.81,2.0,Urban
gucheng,39.9144,116.1841,2016,1,5,150.0,2.11,2.0,Urban
gucheng,39.9144,116.1841,2016,1,6,171.56,2.4,2.0,Urban
gucheng,39.9144,116.1841,2016,1,7,140.62,2.56,1.0,Urban
gucheng,39.9144,116.1841,2016,1,8,134.06,1.73,2.0,Urban
gucheng,39.9144,116.1841,2016,1,9,144.38,1.17,3.0,Urban
gucheng,39.9144,116.1841,2016,1,10,69.38,1.98,2.0,Urban
gucheng,39.9144,116.1841,2016,1,11,22.5,3.35,1.0,Urban
gucheng,39.9144,116.1841,2016,1,12,123.75,2.03,1.0,Urban
gucheng,39.9144,116.1841,2016,1,13,222.19,1.69,2.0,Urban
gucheng,39.9144,116.1841,2016,1,14,244.69,1.42,3.0,Urban
gucheng,39.9144,116.1841,2016,1,15,164.06,1.15,2.0,Urban
gucheng,39.9144,116.1841,2016,1,16,162.19,1.45,4.0,Urban
gucheng,39.9144,116.1841,2016,1,17,111.56,3.14,2.0,Urban
gucheng,39.9144,116.1841,2016,1,18,255.0,2.77,2.0,Urban
gucheng,39.9144,116.1841,2016,1,19,130.31,1.38,3.0,Urban
gucheng,39.9144,116.1841,2016,1,20,67.5,1.51,3.0,Urban
gucheng,39.9144,116.1841,2016,1,21,29.06,1.71,5.0,Urban
gucheng,39.9144,116.1841,2016,1,22,225.94,4.05,1.0,Urban
gucheng,39.9144,116.1841,2016,1,23,208.12,4.08,2.0,Urban
gucheng,39.9144,116.1841,2016,1,24,207.19,1.96,1.0,Urban
gucheng,39.9144,116.1841,2016,1,25,183.75,1.75,2.0,Urban
gucheng,39.9144,116.1841,2016,1,26,210.94,2.37,2.0,Urban
gucheng,39.9144,116.1841,2016,1,27,199.69,0.96,3.0,Urban
gucheng,39.9144,116.1841,2016,1,28,180.94,1.25,4.0,Urban
gucheng,39.9144,116.1841,2016,1,29,193.12,2.12,2.0,Urban
gucheng,39.9144,116.1841,2016,1,30,106.88,1.43,2.0,Urban
gucheng,39.9144,116.1841,2016,1,31,144.38,2.35,1.0,Urban
gucheng,39.9144,116.1841,2016,2,1,187.5,2.02,1.0,Urban
gucheng,39.9144,116.1841,2016,2,2,123.75,1.25,2.0,Urban
gucheng,39.9144,116.1841,2016,2,3,188.44,1.23,2.0,Urban
gucheng,39.9144,116.1841,2016,2,4,59.06,2.66,1.0,Urban
gucheng,39.9144,116.1841,2016,2,5,236.25,3.5,1.0,Urban
gucheng,39.9144,116.1841,2016,2,6,211.88,2.01,1.0,Urban
gucheng,39.9144,116.1841,2016,2,7,254.06,1.88,2.0,Urban
gucheng,39.9144,116.1841,2016,2,8,252.19,2.98,3.0,Urban
gucheng,39.9144,116.1841,2016,2,9,139.69,1.73,2.0,Urban
gucheng,39.9144,116.1841,2016,2,10,99.38,1.01,3.0,Urban
gucheng,39.9144,116.1841,2016,2,11,144.38,0.78,4.0,Urban
gucheng,39.9144,116.1841,2016,2,12,86.25,1.43,5.0,Urban
gucheng,39.9144,116.1841,2016,2,13,138.75,5.56,1.0,Urban
gucheng,39.9144,116.1841,2016,2,14,221.25,4.13,1.0,Urban
gucheng,39.9144,116.1841,2016,2,15,295.31,4.17,1.0,Urban
gucheng,39.9144,116.1841,2016,2,16,264.38,3.75,1.0,Urban
gucheng,39.9144,116.1841,2016,2,17,157.5,1.59,2.0,Urban
gucheng,39.9144,116.1841,2016,2,18,274.69,3.97,1.0,Urban
gucheng,39.9144,116.1841,2016,2,19,173.44,3.05,1.0,Urban
gucheng,39.9144,116.1841,2016,2,20,234.38,2.8,1.0,Urban
gucheng,39.9144,116.1841,2016,2,21,148.12,2.03,2.0,Urban
gucheng,39.9144,116.1841,2016,2,22,174.38,3.43,3.0,Urban
gucheng,39.9144,116.1841,2016,2,23,148.12,3.41,1.0,Urban
gucheng,39.9144,116.1841,2016,2,24,175.31,1.96,1.0,Urban
gucheng,39.9144,116.1841,2016,2,25,251.25,2.44,2.0,Urban
gucheng,39.9144,116.1841,2016,2,26,203.44,2.5,2.0,Urban
gucheng,39.9144,116.1841,2016,2,27,99.38,2.13,1.0,Urban
gucheng,39.9144,116.1841,2016,2,28,120.0,3.07,2.0,Urban
gucheng,39.9144,116.1841,2016,2,29,130.31,2.1,2.0,Urban
gucheng,39.9144,116.1841,2016,3,1,130.31,1.45,4.0,Urban
gucheng,39.9144,116.1841,2016,3,2,152.81,1.17,5.0,Urban
gucheng,39.9144,116.1841,2016,3,3,163.12,1.22,6.0,Urban
gucheng,39.9144,116.1841,2016,3,4,158.44,1.39,6.0,Urban
gucheng,39.9144,116.1841,2016,3,5,267.19,3.47,4.0,Urban
gucheng,39.9144,116.1841,2016,3,6,103.12,1.6,3.0,Urban
gucheng,39.9144,116.1841,2016,3,7,223.12,4.6,2.0,Urban
gucheng,39.9144,116.1841,2016,3,8,53.44,4.18,1.0,Urban
gucheng,39.9144,116.1841,2016,3,9,180.0,4.02,1.0,Urban
gucheng,39.9144,116.1841,2016,3,10,316.88,3.94,1.0,Urban
gucheng,39.9144,116.1841,2016,3,11,163.12,2.04,2.0,Urban
gucheng,39.9144,116.1841,2016,3,12,111.56,1.38,4.0,Urban
gucheng,39.9144,116.1841,2016,3,13,195.0,2.79,1.0,Urban
gucheng,39.9144,116.1841,2016,3,14,170.62,1.67,3.0,Urban
gucheng,39.9144,116.1841,2016,3,15,186.56,1.31,5.0,Urban
gucheng,39.9144,116.1841,2016,3,16,158.44,1.35,6.0,Urban
gucheng,39.9144,116.1841,2016,3,17,127.5,1.18,6.0,Urban
gucheng,39.9144,116.1841,2016,3,18,82.5,1.74,5.0,Urban
gucheng,39.9144,116.1841,2016,3,19,153.75,2.36,2.0,Urban
gucheng,39.9144,116.1841,2016,3,20,138.75,1.22,3.0,Urban
gucheng,39.9144,116.1841,2016,3,21,199.69,1.51,4.0,Urban
gucheng,39.9144,116.1841,2016,3,22,121.88,2.05,3.0,Urban
gucheng,39.9144,116.1841,2016,3,23,30.94,3.55,1.0,Urban
gucheng,39.9144,116.1841,2016,3,24,109.69,2.49,1.0,Urban
gucheng,39.9144,116.1841,2016,3,25,83.44,2.17,1.0,Urban
gucheng,39.9144,116.1841,2016,3,26,269.06,3.09,1.0,Urban
gucheng,39.9144,116.1841,2016,3,27,166.88,1.78,1.0,Urban
gucheng,39.9144,116.1841,2016,3,28,119.06,2.17,4.0,Urban
gucheng,39.9144,116.1841,2016,3,29,168.75,2.48,2.0,Urban
gucheng,39.9144,116.1841,2016,3,30,135.94,2.0,2.0,Urban
gucheng,39.9144,116.1841,2016,3,31,140.62,2.07,5.0,Urban
gucheng,39.9144,116.1841,2016,4,1,187.5,4.5,3.0,Urban
gucheng,39.9144,116.1841,2016,4,2,137.81,3.75,1.0,Urban
gucheng,39.9144,116.1841,2016,4,3,128.44,2.39,2.0,Urban
gucheng,39.9144,116.1841,2016,4,4,189.38,1.87,2.0,Urban
gucheng,39.9144,116.1841,2016,4,5,128.44,1.82,4.0,Urban
gucheng,39.9144,116.1841,2016,4,6,109.69,1.38,4.0,Urban
gucheng,39.9144,116.1841,2016,4,7,227.81,2.35,3.0,Urban
gucheng,39.9144,116.1841,2016,4,8,182.81,2.89,2.0,Urban
gucheng,39.9144,116.1841,2016,4,9,137.81,1.87,4.0,Urban
gucheng,39.9144,116.1841,2016,4,10,183.75,2.4,3.0,Urban
gucheng,39.9144,116.1841,2016,4,11,172.5,2.63,2.0,Urban
gucheng,39.9144,116.1841,2016,4,12,105.94,1.71,3.0,Urban
gucheng,39.9144,116.1841,2016,4,13,196.88,2.31,4.0,Urban
gucheng,39.9144,116.1841,2016,4,14,127.5,3.08,2.0,Urban
gucheng,39.9144,116.1841,2016,4,15,129.38,1.71,2.0,Urban
gucheng,39.9144,116.1841,2016,4,16,246.56,3.8,2.0,Urban
gucheng,39.9144,116.1841,2016,4,17,297.19,4.28,2.0,Urban
gucheng,39.9144,116.1841,2016,4,18,224.06,2.46,1.0,Urban
gucheng,39.9144,116.1841,2016,4,19,93.75,1.5,3.0,Urban
gucheng,39.9144,116.1841,2016,4,20,128.44,1.98,3.0,Urban
gucheng,39.9144,116.1841,2016,4,21,199.69,3.26,2.0,Urban
gucheng,39.9144,116.1841,2016,4,22,297.19,3.98,2.0,Urban
gucheng,39.9144,116.1841,2016,4,23,115.31,2.4,2.0,Urban
gucheng,39.9144,116.1841,2016,4,24,172.5,2.07,3.0,Urban
gucheng,39.9144,116.1841,2016,4,25,156.56,2.56,3.0,Urban
gucheng,39.9144,116.1841,2016,4,26,90.0,1.64,3.0,Urban
gucheng,39.9144,116.1841,2016,4,27,138.75,1.16,3.0,Urban
gucheng,39.9144,116.1841,2016,4,28,152.81,1.87,3.0,Urban
gucheng,39.9144,116.1841,2016,4,29,71.25,1.82,4.0,Urban
gucheng,39.9144,116.1841,2016,4,30,116.25,1.55,5.0,Urban
gucheng,39.9144,116.1841,2016,5,1,74.06,1.31,5.0,Urban
gucheng,39.9144,116.1841,2016,5,2,65.62,2.76,2.0,Urban
gucheng,39.9144,116.1841,2016,5,3,260.62,3.48,2.0,Urban
gucheng,39.9144,116.1841,2016,5,4,151.88,1.89,2.0,Urban
gucheng,39.9144,116.1841,2016,5,5,121.88,2.25,2.0,Urban
gucheng,39.9144,116.1841,2016,5,6,279.38,3.48,2.0,Urban
gucheng,39.9144,116.1841,2016,5,7,210.0,2.2,2.0,Urban
gucheng,39.9144,116.1841,2016,5,8,150.0,2.57,2.0,Urban
gucheng,39.9144,116.1841,2016,5,9,116.25,2.11,2.0,Urban
gucheng,39.9144,116.1841,2016,5,10,135.98,1.73,2.0,Urban
gucheng,39.9144,116.1841,2016,5,11,184.69,2.15,5.0,Urban
gucheng,39.9144,116.1841,2016,5,12,178.12,3.49,2.0,Urban
gucheng,39.9144,116.1841,2016,5,13,167.81,2.55,2.0,Urban
gucheng,39.9144,116.1841,2016,5,14,191.25,1.75,2.0,Urban
gucheng,39.9144,116.1841,2016,5,15,183.75,1.81,2.0,Urban
gucheng,39.9144,116.1841,2016,5,16,155.62,2.24,2.0,Urban
gucheng,39.9144,116.1841,2016,5,17,180.94,2.33,2.0,Urban
gucheng,39.9144,116.1841,2016,5,18,187.5,2.52,2.0,Urban
gucheng,39.9144,116.1841,2016,5,19,171.56,2.18,3.0,Urban
gucheng,39.9144,116.1841,2016,5,20,125.62,1.6,3.0,Urban
gucheng,39.9144,116.1841,2016,5,21,106.88,1.49,3.0,Urban
gucheng,39.9144,116.1841,2016,5,22,190.31,1.42,2.0,Urban
gucheng,39.9144,116.1841,2016,5,23,158.44,1.66,2.0,Urban
gucheng,39.9144,116.1841,2016,5,24,198.75,2.21,1.0,Urban
gucheng,39.9144,116.1841,2016,5,25,231.56,2.11,1.0,Urban
gucheng,39.9144,116.1841,2016,5,26,243.75,2.33,2.0,Urban
gucheng,39.9144,116.1841,2016,5,27,184.69,2.57,2.0,Urban
gucheng,39.9144,116.1841,2016,5,28,170.62,2.3,2.0,Urban
gucheng,39.9144,116.1841,2016,5,29,136.88,2.7,2.0,Urban
gucheng,39.9144,116.1841,2016,5,30,142.5,1.67,3.0,Urban
gucheng,39.9144,116.1841,2016,5,31,176.25,1.51,2.0,Urban
gucheng,39.9144,116.1841,2016,6,1,138.75,1.45,2.0,Urban
gucheng,39.9144,116.1841,2016,6,2,156.56,1.99,2.0,Urban
gucheng,39.9144,116.1841,2016,6,3,125.62,1.38,3.0,Urban
gucheng,39.9144,116.1841,2016,6,4,171.56,1.98,3.0,Urban
gucheng,39.9144,116.1841,2016,6,5,109.69,1.88,3.0,Urban
gucheng,39.9144,116.1841,2016,6,6,97.5,1.92,3.0,Urban
gucheng,39.9144,116.1841,2016,6,7,138.75,2.06,2.0,Urban
gucheng,39.9144,116.1841,2016,6,8,132.19,1.65,4.0,Urban
gucheng,39.9144,116.1841,2016,6,9,155.62,2.91,4.0,Urban
gucheng,39.9144,116.1841,2016,6,10,134.06,2.57,2.0,Urban
gucheng,39.9144,116.1841,2016,6,11,166.88,2.43,1.0,Urban
gucheng,39.9144,116.1841,2016,6,12,133.12,1.75,2.0,Urban
gucheng,39.9144,116.1841,2016,6,13,40.31,1.8,2.0,Urban
gucheng,39.9144,116.1841,2016,6,14,57.19,1.72,2.0,Urban
gucheng,39.9144,116.1841,2016,6,15,197.81,1.55,1.0,Urban
gucheng,39.9144,116.1841,2016,6,16,158.44,1.38,2.0,Urban
gucheng,39.9144,116.1841,2016,6,17,127.5,1.9,2.0,Urban
gucheng,39.9144,116.1841,2016,6,18,152.81,2.05,2.0,Urban
gucheng,39.9144,116.1841,2016,6,19,135.0,1.88,2.0,Urban
gucheng,39.9144,116.1841,2016,6,20,156.56,1.55,3.0,Urban
gucheng,39.9144,116.1841,2016,6,21,110.62,1.92,3.0,Urban
gucheng,39.9144,116.1841,2016,6,22,125.62,1.86,2.0,Urban
gucheng,39.9144,116.1841,2016,6,23,121.88,1.57,3.0,Urban
gucheng,39.9144,116.1841,2016,6,24,121.88,2.77,1.0,Urban
gucheng,39.9144,116.1841,2016,6,25,150.0,2.36,1.0,Urban
gucheng,39.9144,116.1841,2016,6,26,155.62,2.4,2.0,Urban
gucheng,39.9144,116.1841,2016,6,27,152.81,1.81,2.0,Urban
gucheng,39.9144,116.1841,2016,6,28,173.44,1.48,2.0,Urban
gucheng,39.9144,116.1841,2016,6,29,142.5,1.6,4.0,Urban
gucheng,39.9144,116.1841,2016,6,30,137.81,1.48,3.0,Urban
gucheng,39.9144,116.1841,2016,7,1,112.5,1.87,1.0,Urban
gucheng,39.9144,116.1841,2016,7,2,165.0,1.8,2.0,Urban
gucheng,39.9144,116.1841,2016,7,3,136.88,1.45,3.0,Urban
gucheng,39.9144,116.1841,2016,7,4,133.12,1.42,4.0,Urban
gucheng,39.9144,116.1841,2016,7,5,150.0,1.64,3.0,Urban
gucheng,39.9144,116.1841,2016,7,6,146.25,1.73,3.0,Urban
gucheng,39.9144,116.1841,2016,7,7,152.81,2.09,4.0,Urban
gucheng,39.9144,116.1841,2016,7,8,135.94,1.99,3.0,Urban
gucheng,39.9144,116.1841,2016,7,9,127.5,2.19,3.0,Urban
gucheng,39.9144,116.1841,2016,7,10,170.62,2.35,3.0,Urban
gucheng,39.9144,116.1841,2016,7,11,172.5,2.61,3.0,Urban
gucheng,39.9144,116.1841,2016,7,12,142.5,1.58,2.0,Urban
gucheng,39.9144,116.1841,2016,7,13,99.38,1.71,1.0,Urban
gucheng,39.9144,116.1841,2016,7,14,210.94,1.38,2.0,Urban
gucheng,39.9144,116.1841,2016,7,15,53.44,1.38,1.0,Urban
gucheng,39.9144,116.1841,2016,7,16,110.62,0.93,2.0,Urban
gucheng,39.9144,116.1841,2016,7,17,149.06,1.42,2.0,Urban
gucheng,39.9144,116.1841,2016,7,18,123.75,1.08,4.0,Urban
gucheng,39.9144,116.1841,2016,7,19,27.19,1.69,3.0,Urban
gucheng,39.9144,116.1841,2016,7,20,17.81,3.98,1.0,Urban
gucheng,39.9144,116.1841,2016,7,21,87.19,1.55,1.0,Urban
gucheng,39.9144,116.1841,2016,7,22,171.56,1.37,2.0,Urban
gucheng,39.9144,116.1841,2016,7,23,163.12,1.18,4.0,Urban
gucheng,39.9144,116.1841,2016,7,24,85.31,1.26,2.0,Urban
gucheng,39.9144,116.1841,2016,7,25,150.94,1.14,2.0,Urban
gucheng,39.9144,116.1841,2016,7,26,94.69,1.59,1.0,Urban
gucheng,39.9144,116.1841,2016,7,27,133.12,1.55,2.0,Urban
gucheng,39.9144,116.1841,2016,7,28,112.5,1.38,2.0,Urban
gucheng,39.9144,116.1841,2016,7,29,140.62,1.36,3.0,Urban
gucheng,39.9144,116.1841,2016,7,30,106.88,1.29,4.0,Urban
gucheng,39.9144,116.1841,2016,7,31,59.06,1.35,2.0,Urban
gucheng,39.9144,116.1841,2016,8,1,120.94,1.15,3.0,Urban
gucheng,39.9144,116.1841,2016,8,2,130.31,1.46,2.0,Urban
gucheng,39.9144,116.1841,2016,8,3,135.0,1.42,2.0,Urban
gucheng,39.9144,116.1841,2016,8,4,126.56,1.65,3.0,Urban
gucheng,39.9144,116.1841,2016,8,5,168.75,1.28,2.0,Urban
gucheng,39.9144,116.1841,2016,8,6,172.5,1.67,3.0,Urban
gucheng,39.9144,116.1841,2016,8,7,163.12,1.3,1.0,Urban
gucheng,39.9144,116.1841,2016,8,8,108.75,1.48,2.0,Urban
gucheng,39.9144,116.1841,2016,8,9,145.31,1.59,2.0,Urban
gucheng,39.9144,116.1841,2016,8,10,185.62,2.21,3.0,Urban
gucheng,39.9144,116.1841,2016,8,11,179.06,1.8,3.0,Urban
gucheng,39.9144,116.1841,2016,8,12,113.44,1.16,2.0,Urban
gucheng,39.9144,116.1841,2016,8,13,122.81,1.02,1.0,Urban
gucheng,39.9144,116.1841,2016,8,14,149.06,0.96,2.0,Urban
gucheng,39.9144,116.1841,2016,8,15,201.56,1.28,1.0,Urban
gucheng,39.9144,116.1841,2016,8,16,167.81,1.65,1.0,Urban
gucheng,39.9144,116.1841,2016,8,17,51.56,0.93,2.0,Urban
gucheng,39.9144,116.1841,2016,8,18,47.81,1.35,3.0,Urban
gucheng,39.9144,116.1841,2016,8,19,96.56,1.75,1.0,Urban
gucheng,39.9144,116.1841,2016,8,20,121.88,1.1,2.0,Urban
gucheng,39.9144,116.1841,2016,8,21,132.19,1.49,2.0,Urban
gucheng,39.9144,116.1841,2016,8,22,158.44,1.98,2.0,Urban
gucheng,39.9144,116.1841,2016,8,23,145.31,1.39,3.0,Urban
gucheng,39.9144,116.1841,2016,8,24,135.98,1.02,3.0,Urban
gucheng,39.9144,116.1841,2016,8,25,198.75,3.58,1.0,Urban
gucheng,39.9144,116.1841,2016,8,26,114.38,1.6,1.0,Urban
gucheng,39.9144,116.1841,2016,8,27,194.06,1.41,1.0,Urban
gucheng,39.9144,116.1841,2016,8,28,151.88,1.6,2.0,Urban
gucheng,39.9144,116.1841,2016,8,29,115.31,1.26,2.0,Urban
gucheng,39.9144,116.1841,2016,8,30,152.81,1.19,2.0,Urban
gucheng,39.9144,116.1841,2016,8,31,119.35,2.07,1.0,Urban
gucheng,39.9144,116.1841,2016,9,1,146.25,1.92,1.0,Urban
gucheng,39.9144,116.1841,2016,9,2,117.19,1.4,2.0,Urban
gucheng,39.9144,116.1841,2016,9,3,152.81,1.27,2.0,Urban
gucheng,39.9144,116.1841,2016,9,4,110.62,1.5,3.0,Urban
gucheng,39.9144,116.1841,2016,9,5,116.25,1.72,1.0,Urban
gucheng,39.9144,116.1841,2016,9,6,128.44,1.22,2.0,Urban
gucheng,39.9144,116.1841,2016,9,7,165.94,1.42,2.0,Urban
gucheng,39.9144,116.1841,2016,9,8,180.94,1.34,1.0,Urban
gucheng,39.9144,116.1841,2016,9,9,144.38,1.48,2.0,Urban
gucheng,39.9144,116.1841,2016,9,10,157.5,1.1,2.0,Urban
gucheng,39.9144,116.1841,2016,9,11,129.38,1.48,2.0,Urban
gucheng,39.9144,116.1841,2016,9,12,150.94,1.06,2.0,Urban
gucheng,39.9144,116.1841,2016,9,13,124.69,1.1,3.0,Urban
gucheng,39.9144,116.1841,2016,9,14,133.04,1.56,3.0,Urban
gucheng,39.9144,116.1841,2016,9,15,111.56,1.62,2.0,Urban
gucheng,39.9144,116.1841,2016,9,16,104.06,1.41,4.0,Urban
gucheng,39.9144,116.1841,2016,9,17,30.0,1.31,2.0,Urban
gucheng,39.9144,116.1841,2016,9,18,90.0,1.09,1.0,Urban
gucheng,39.9144,116.1841,2016,9,19,133.12,1.33,1.0,Urban
gucheng,39.9144,116.1841,2016,9,20,176.25,1.13,2.0,Urban
gucheng,39.9144,116.1841,2016,9,21,73.37,1.41,2.0,Urban
gucheng,39.9144,116.1841,2016,9,22,63.75,2.18,3.0,Urban
gucheng,39.9144,116.1841,2016,9,23,130.91,1.73,4.0,Urban
gucheng,39.9144,116.1841,2016,9,24,140.62,1.65,4.0,Urban
gucheng,39.9144,116.1841,2016,9,25,82.5,2.02,5.0,Urban
gucheng,39.9144,116.1841,2016,9,26,126.2,1.37,2.0,Urban
gucheng,39.9144,116.1841,2016,9,27,85.31,3.58,1.0,Urban
gucheng,39.9144,116.1841,2016,9,28,113.44,2.21,2.0,Urban
gucheng,39.9144,116.1841,2016,9,29,105.94,1.97,2.0,Urban
gucheng,39.9144,116.1841,2016,9,30,198.75,1.08,4.0,Urban
gucheng,39.9144,116.1841,2016,10,1,205.31,1.21,5.0,Urban
gucheng,39.9144,116.1841,2016,10,2,143.8,1.02,5.0,Urban
gucheng,39.9144,116.1841,2016,10,3,172.5,0.87,5.0,Urban
gucheng,39.9144,116.1841,2016,10,4,71.25,1.92,2.0,Urban
gucheng,39.9144,116.1841,2016,10,5,173.44,1.63,2.0,Urban
gucheng,39.9144,116.1841,2016,10,6,78.75,1.61,3.0,Urban
gucheng,39.9144,116.1841,2016,10,7,164.06,1.44,2.0,Urban
gucheng,39.9144,116.1841,2016,10,8,201.56,2.27,1.0,Urban
gucheng,39.9144,116.1841,2016,10,9,151.88,1.25,2.0,Urban
gucheng,39.9144,116.1841,2016,10,10,224.06,1.01,3.0,Urban
gucheng,39.9144,116.1841,2016,10,11,150.0,1.6,4.0,Urban
gucheng,39.9144,116.1841,2016,10,12,127.5,1.05,3.0,Urban
gucheng,39.9144,116.1841,2016,10,13,201.56,0.95,5.0,Urban
gucheng,39.9144,116.1841,2016,10,14,202.5,0.87,6.0,Urban
gucheng,39.9144,116.1841,2016,10,15,210.0,0.75,5.0,Urban
gucheng,39.9144,116.1841,2016,10,16,193.12,1.61,4.0,Urban
gucheng,39.9144,116.1841,2016,10,17,150.0,1.34,2.0,Urban
gucheng,39.9144,116.1841,2016,10,18,153.75,1.01,4.0,Urban
gucheng,39.9144,116.1841,2016,10,19,153.75,0.95,6.0,Urban
gucheng,39.9144,116.1841,2016,10,20,164.06,1.55,3.0,Urban
gucheng,39.9144,116.1841,2016,10,21,87.19,1.24,2.0,Urban
gucheng,39.9144,116.1841,2016,10,22,57.19,1.98,1.0,Urban
gucheng,39.9144,116.1841,2016,10,23,128.86,1.18,2.0,Urban
gucheng,39.9144,116.1841,2016,10,24,49.09,1.29,2.0,Urban
gucheng,39.9144,116.1841,2016,10,25,119.35,1.42,3.0,Urban
gucheng,39.9144,116.1841,2016,10,26,154.69,2.39,2.0,Urban
gucheng,39.9144,116.1841,2016,10,27,135.94,1.76,2.0,Urban
gucheng,39.9144,116.1841,2016,10,28,183.75,2.37,1.0,Urban
gucheng,39.9144,116.1841,2016,10,29,181.88,1.88,2.0,Urban
gucheng,39.9144,116.1841,2016,10,30,45.94,2.4,2.0,Urban
gucheng,39.9144,116.1841,2016,10,31,142.5,3.61,1.0,Urban
gucheng,39.9144,116.1841,2016,11,1,184.69,1.31,2.0,Urban
gucheng,39.9144,116.1841,2016,11,2,184.69,1.19,3.0,Urban
gucheng,39.9144,116.1841,2016,11,3,191.25,0.98,5.0,Urban
gucheng,39.9144,116.1841,2016,11,4,170.22,1.06,6.0,Urban
gucheng,39.9144,116.1841,2016,11,5,141.85,1.58,5.0,Urban
gucheng,39.9144,116.1841,2016,11,6,186.56,2.18,3.0,Urban
gucheng,39.9144,116.1841,2016,11,7,239.06,2.84,2.0,Urban
gucheng,39.9144,116.1841,2016,11,8,188.44,1.63,2.0,Urban
gucheng,39.9144,116.1841,2016,11,9,100.31,1.12,5.0,Urban
gucheng,39.9144,116.1841,2016,11,10,170.62,1.44,5.0,Urban
gucheng,39.9144,116.1841,2016,11,11,110.62,1.37,2.0,Urban
gucheng,39.9144,116.1841,2016,11,12,135.0,1.65,3.0,Urban
gucheng,39.9144,116.1841,2016,11,13,67.5,1.37,3.0,Urban
gucheng,39.9144,116.1841,2016,11,14,244.69,4.1,2.0,Urban
gucheng,39.9144,116.1841,2016,11,15,140.62,1.73,2.0,Urban
gucheng,39.9144,116.1841,2016,11,16,125.62,1.1,3.0,Urban
gucheng,39.9144,116.1841,2016,11,17,134.06,1.03,3.0,Urban
gucheng,39.9144,116.1841,2016,11,18,70.31,1.22,5.0,Urban
gucheng,39.9144,116.1841,2016,11,19,125.62,1.98,5.0,Urban
gucheng,39.9144,116.1841,2016,11,20,63.75,2.39,2.0,Urban
gucheng,39.9144,116.1841,2016,11,21,95.62,4.46,1.0,Urban
gucheng,39.9144,116.1841,2016,11,22,94.69,2.7,1.0,Urban
gucheng,39.9144,116.1841,2016,11,23,211.88,2.27,2.0,Urban
gucheng,39.9144,116.1841,2016,11,24,178.12,1.64,2.0,Urban
gucheng,39.9144,116.1841,2016,11,25,161.25,1.15,5.0,Urban
gucheng,39.9144,116.1841,2016,11,26,189.38,1.01,6.0,Urban
gucheng,39.9144,116.1841,2016,11,27,136.88,2.97,2.0,Urban
gucheng,39.9144,116.1841,2016,11,28,132.19,0.92,3.0,Urban
gucheng,39.9144,116.1841,2016,11,29,63.75,1.34,3.0,Urban
gucheng,39.9144,116.1841,2016,11,30,175.31,1.91,3.0,Urban
gucheng,39.9144,116.1841,2016,12,1,195.94,1.75,2.0,Urban
gucheng,39.9144,116.1841,2016,12,2,179.06,0.96,3.0,Urban
gucheng,39.9144,116.1841,2016,12,3,115.31,0.93,5.0,Urban
gucheng,39.9144,116.1841,2016,12,4,149.06,0.95,5.0,Urban
gucheng,39.9144,116.1841,2016,12,5,229.69,2.53,2.0,Urban
gucheng,39.9144,116.1841,2016,12,6,145.31,1.21,3.0,Urban
gucheng,39.9144,116.1841,2016,12,7,150.0,1.85,3.0,Urban
gucheng,39.9144,116.1841,2016,12,8,151.88,2.73,3.0,Urban
gucheng,39.9144,116.1841,2016,12,9,109.69,2.55,2.0,Urban
gucheng,39.9144,116.1841,2016,12,10,150.0,1.0,2.0,Urban
gucheng,39.9144,116.1841,2016,12,11,36.56,1.27,4.0,Urban
gucheng,39.9144,116.1841,2016,12,12,130.31,1.0,5.0,Urban
gucheng,39.9144,116.1841,2016,12,13,88.12,1.2,3.0,Urban
gucheng,39.9144,116.1841,2016,12,14,91.88,2.13,2.0,Urban
gucheng,39.9144,116.1841,2016,12,15,150.94,2.04,2.0,Urban
gucheng,39.9144,116.1841,2016,12,16,149.06,1.0,4.0,Urban
gucheng,39.9144,116.1841,2016,12,17,91.88,1.18,5.0,Urban
gucheng,39.9144,116.1841,2016,12,18,188.44,0.77,5.0,Urban
gucheng,39.9144,116.1841,2016,12,19,171.56,0.75,5.0,Urban
gucheng,39.9144,116.1841,2016,12,20,127.5,1.05,6.0,Urban
